127.0.0.1 - - [06/Feb/2019:18:12:58 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:12:58 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:03 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 77 "http://fotomar.local/wp-admin/post.php?post=8&action=elementor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:14 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:14 +0000] "GET /wp-admin/post.php?post=35&action=edit HTTP/1.0" 200 385381 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:15 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:15 +0000] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.0" 200 2991 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:15 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 583 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:15 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:18 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 77 "http://fotomar.local/wp-admin/post.php?post=8&action=elementor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:19 +0000] "POST /wp-json/wp/v2/pages/35?_locale=user HTTP/1.0" 200 10725 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:20 +0000] "POST /wp-admin/post.php?post=35&action=edit&meta-box-loader=1&_wpnonce=c82095a40e&_locale=user HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:20 +0000] "GET /wp-admin/post.php?post=35&action=edit&message=4 HTTP/1.0" 499 0 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:20 +0000] "GET /wp-admin/post.php?post=35&action=elementor HTTP/1.0" 200 5587535 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:21 +0000] "GET /about/?elementor-preview=35&ver=1549476800 HTTP/1.0" 200 33268 "http://fotomar.local/wp-admin/post.php?post=35&action=elementor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/post.php?post=35&action=elementor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:36 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 77 "http://fotomar.local/wp-admin/post.php?post=8&action=elementor" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:51 +0000] "GET / HTTP/1.0" 200 55214 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:13:51 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:01 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:20 +0000] "GET /wp-admin/post.php?post=8&action=edit HTTP/1.0" 200 396129 "http://fotomar.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:22 +0000] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.0" 200 2991 "http://fotomar.local/wp-admin/post.php?post=8&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:22 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 583 "http://fotomar.local/wp-admin/post.php?post=8&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:22 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/post.php?post=8&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://fotomar.local/wp-admin/post.php?post=8&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:24 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:26 +0000] "GET /wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F HTTP/1.0" 200 2723739 "http://fotomar.local/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:32 +0000] "GET /?customize_changeset_uuid=b75be7c2-7178-448d-b53a-064bcf99e8be&customize_theme=oceanwp&customize_messenger_channel=preview-0 HTTP/1.0" 200 155760 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:32 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:33 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:46 +0000] "GET /wp-admin/post.php?post=35&action=edit HTTP/1.0" 200 385433 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:47 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:47 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 583 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:47 +0000] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.0" 200 2991 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:54 +0000] "POST /wp-json/wp/v2/pages/35?_locale=user HTTP/1.0" 200 10731 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:54 +0000] "POST /wp-admin/post.php?post=35&action=edit&meta-box-loader=1&_wpnonce=c82095a40e&_locale=user HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:55 +0000] "GET /wp-admin/post.php?post=35&action=edit&message=4 HTTP/1.0" 200 385721 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:56 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://fotomar.local/wp-admin/post.php?post=35&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:57 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:14:57 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:00 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 77676 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:00 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:00 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:14 +0000] "GET /wp-admin/edit.php?s=&post_status=all&post_type=page&_wpnonce=71ee583f9a&_wp_http_referer=%2Fwp-admin%2Fedit.php%3Fpost_type%3Dpage&action=trash&m=0&paged=1&post%5B%5D=88&action2=-1 HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:14 +0000] "GET /wp-admin/edit.php?post_type=page&paged=1&trashed=1&ids=88&locked=0 HTTP/1.0" 200 75013 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:15 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/edit.php?post_type=page&paged=1&ids=88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:15 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page&paged=1&ids=88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:17 +0000] "GET /wp-admin/post.php?post=82&action=edit HTTP/1.0" 200 383259 "http://fotomar.local/wp-admin/edit.php?post_type=page&paged=1&ids=88" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:18 +0000] "GET /wp-json/wp/v2/taxonomies?per_page=100&context=edit&_locale=user HTTP/1.0" 200 2991 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:18 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:18 +0000] "GET /wp-json/wp/v2/users/?who=authors&per_page=100&_locale=user HTTP/1.0" 200 583 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:25 +0000] "POST /wp-json/wp/v2/pages/82?_locale=user HTTP/1.0" 200 6430 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:25 +0000] "POST /wp-admin/post.php?post=82&action=edit&meta-box-loader=1&_wpnonce=c82095a40e&_locale=user HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:26 +0000] "GET /wp-admin/post.php?post=82&action=edit&message=4 HTTP/1.0" 200 383402 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:28 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 1 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:28 +0000] "GET /wp-admin/edit.php?post_type=page HTTP/1.0" 200 74653 "http://fotomar.local/wp-admin/post.php?post=82&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:28 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:29 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:39 +0000] "GET /wp-admin/post.php?post=5&action=trash&_wpnonce=c98021a3cd HTTP/1.0" 302 0 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:39 +0000] "GET /wp-admin/edit.php?post_type=page&trashed=1&ids=5 HTTP/1.0" 200 71952 "http://fotomar.local/wp-admin/edit.php?post_type=page" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/edit.php?post_type=page&ids=5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:40 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page&ids=5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:47 +0000] "GET /wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F HTTP/1.0" 200 2723505 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:53 +0000] "GET /?customize_changeset_uuid=af67f58a-46dc-4874-b00a-cf605d2666f7&customize_theme=oceanwp&customize_messenger_channel=preview-0 HTTP/1.0" 200 154840 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:53 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:15:56 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/edit.php?post_type=page&ids=5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:07 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 2933 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:35 +0000] "POST /?customize_changeset_uuid=af67f58a-46dc-4874-b00a-cf605d2666f7&customize_theme=oceanwp&customize_messenger_channel=preview-1&customize_autosaved=on HTTP/1.0" 200 155809 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:38 +0000] "POST /?customize_changeset_uuid=af67f58a-46dc-4874-b00a-cf605d2666f7&customize_theme=oceanwp&customize_messenger_channel=preview-2&customize_autosaved=on HTTP/1.0" 499 0 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:38 +0000] "POST /?customize_changeset_uuid=af67f58a-46dc-4874-b00a-cf605d2666f7&customize_theme=oceanwp&customize_messenger_channel=preview-3&customize_autosaved=on HTTP/1.0" 200 157655 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:46 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 654 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:47 +0000] "GET /?customize_changeset_uuid=ee128c9d-a3e2-44b5-aeaf-d36130f7a716&customize_theme=oceanwp&customize_messenger_channel=preview-4&customize_autosaved=on HTTP/1.0" 200 157792 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:16:47 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
127.0.0.1 - - [06/Feb/2019:18:17:25 +0000] "POST /?customize_changeset_uuid=ee128c9d-a3e2-44b5-aeaf-d36130f7a716&customize_theme=oceanwp&customize_messenger_channel=preview-5&customize_autosaved=on HTTP/1.0" 499 0 "http://fotomar.local/wp-admin/customize.php?url=http%3A%2F%2Ffotomar.local%2F" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36"
